sim_rmse,sim_r,participant,alpha
0.056129625,0.763429623,kwqcc,8.67E-05
0.055602081,0.768513436,kwqcc,0.000770476
0.04899178,0.82596662,kwqcc,0.000782265
0.055375506,0.770655759,kwqcc,5.97E-05
0.055564875,0.768853435,kwqcc,0.000417341
0.051232788,0.807727825,kwqcc,0.000346866
0.060437642,0.718494844,kwqcc,5.21E-05
0.056421479,0.76055964,kwqcc,0.000111304
0.056364438,0.761117681,kwqcc,0.00029908
0.056665201,0.758118652,kwqcc,0.000344713
0.052451073,0.797285934,kwqcc,0.001051779
0.047824445,0.834918577,kwqcc,0.000532868
0.197177226,0.7462413,mbx6w,0.006354192
0.187448374,0.774230477,mbx6w,0.001654833
0.191051769,0.764223897,mbx6w,0.000536883
0.18208856,0.788676036,mbx6w,0.000449447
0.177081751,0.801566303,mbx6w,0.001054013
0.179792119,0.794658413,mbx6w,0.004046875
0.176956111,0.80197141,mbx6w,1.95E-05
0.190980066,0.764433428,mbx6w,8.85E-05
0.187245954,0.775196064,mbx6w,4.93E-05
0.189743125,0.767844744,mbx6w,0.000314837
0.184985439,0.780952744,mbx6w,0.003014092
0.191141134,0.763920216,mbx6w,0.000812777
0.19180595,0.761960066,mbx6w,0.005386155
0.188338086,0.772027423,mbx6w,0.001051495
0.198252078,0.742924675,mbx6w,0.000571855
0.190484565,0.765747802,mbx6w,7.64E-05
0.196118027,0.74938093,mbx6w,0.001121172
0.191649111,0.762415299,mbx6w,0.002424425
0.175654329,0.80519549,mbx6w,6.39E-05
0.183665795,0.784788984,mbx6w,0.001529973
0.180335138,0.793252336,mbx6w,0.001269418
0.177127164,0.801596847,mbx6w,1.53E-05
0.195606951,0.750895502,mbx6w,0.000982719
0.186355329,0.777299651,mbx6w,0.00097446
0.194597708,0.753890899,mbx6w,4.86E-05
0.186361026,0.777246775,mbx6w,0.001674256
0.178340608,0.798376356,mbx6w,0.002827615
0.190750208,0.764976974,mbx6w,0.000487678
0.181671795,0.789768265,mbx6w,0.001968404
0.200706988,0.735428039,mbx6w,6.31E-06
0.200028901,0.737487665,mbx6w,1.67E-05
0.190863882,0.764667805,mbx6w,0.002910602
0.189559788,0.768346343,mbx6w,0.002498448
0.194525064,0.754062013,mbx6w,0.000542668
0.183119646,0.786152389,mbx6w,6.95E-05
0.187397827,0.774370825,mbx6w,0.001022357
0.175901628,0.80452221,mbx6w,0.003989453
0.184489526,0.782382179,mbx6w,0.001037512
0.191393831,0.763150144,mbx6w,0.001676655
0.200058773,0.737408817,mbx6w,0.001409904
0.192178908,0.76089201,mbx6w,0.00271921
0.182149242,0.788593964,mbx6w,1.20E-05
0.171613628,0.815011226,mbx6w,0.00441454
0.186586865,0.776622358,mbx6w,0.008569788
0.182018275,0.788861784,mbx6w,0.002949438
0.181961656,0.789006177,mbx6w,0.000947317
0.218769063,0.67411829,mbx6w,8.84E-06
0.189090339,0.769757949,mbx6w,0.000870877
0.187550248,0.773973928,mbx6w,0.004577678
0.177412412,0.801021944,mbx6w,2.12E-05
0.185803724,0.778731525,mbx6w,0.001731596
0.199169671,0.740109235,mbx6w,0.0043222
0.199848716,0.738036532,mbx6w,1.90E-05
0.190164229,0.766726587,mbx6w,0.000580745
0.179775629,0.794824627,mbx6w,4.99E-05
0.19296428,0.758618578,mbx6w,0.002649441
0.184902652,0.781440747,mbx6w,0.001360549
0.179816931,0.794619776,mbx6w,9.69E-06
0.188538926,0.77147652,mbx6w,4.16E-05
0.182505668,0.787573156,mbx6w,0.000203052
0.189460199,0.768739127,mbx6w,0.000380175
0.173049285,0.811547246,mbx6w,2.79E-05
0.184706859,0.781757779,mbx6w,0.00155726
0.183170971,0.785867469,mbx6w,0.000740897
0.199005097,0.740646341,mbx6w,0.001644999
0.184510956,0.782306125,mbx6w,3.49E-05
0.185497871,0.779609616,mbx6w,0.0009398
0.185752356,0.778873093,mbx6w,0.001464922
0.182520558,0.787533482,mbx6w,0.001020088
0.183360921,0.785304844,mbx6w,0.00419222
0.194524266,0.754062806,mbx6w,0.002905639
0.176405094,0.803338172,mbx6w,7.83E-05
0.17592609,0.804626912,mbx6w,2.85E-05
0.19176236,0.762121489,mbx6w,0.000839768
0.188755704,0.770597731,mbx6w,0.002119802
0.173653569,0.810070693,mbx6w,0.000272569
0.190133748,0.766730457,mbx6w,0.000150179
0.181967932,0.789225431,mbx6w,3.96E-05
0.185444214,0.779717354,mbx6w,0.000621627
0.179913227,0.794345516,mbx6w,0.003451688
0.190014399,0.767069651,mbx6w,1.46E-05
0.19104765,0.764145398,mbx6w,0.002199917
0.190812871,0.764862694,mbx6w,2.95E-05
0.195356996,0.751608743,mbx6w,0.002466155
0.196598201,0.747975249,mbx6w,0.003186073
0.165528077,0.829236423,mbx6w,0.005891796
0.193794527,0.756270299,mbx6w,0.005386611
0.179287449,0.795992633,mbx6w,0.000317579
0.189501832,0.768556135,mbx6w,0.000655621
0.199560943,0.739006509,mbx6w,2.20E-05
0.190064204,0.766937089,mbx6w,5.26E-06
0.18855739,0.771151082,mbx6w,0.001138659
0.189757922,0.76792442,mbx6w,0.001666362
0.195847769,0.750180155,mbx6w,0.001096504
0.177864764,0.799585438,mbx6w,0.000825883
0.200764293,0.735200938,mbx6w,4.07E-06
0.175710718,0.805047224,mbx6w,2.84E-05
0.186726527,0.776210652,mbx6w,0.001717163
0.188847887,0.770338653,mbx6w,0.003374975
0.188912769,0.770336019,mbx6w,0.001119915
0.155898943,0.509446841,mh0hn,0.069385506
0.124265398,0.727700939,mh0hn,8.12E-05
0.153836006,0.528207422,mh0hn,0.090016915
0.125750081,0.719886379,mh0hn,0.000572015
0.132871996,0.679817456,mh0hn,3.42E-05
0.150531204,0.556461352,mh0hn,0.1
0.142278614,0.619095404,mh0hn,4.72E-08
0.128351447,0.705762062,mh0hn,3.53E-05
0.14179882,0.622436963,mh0hn,0
0.134499805,0.670065063,mh0hn,1.27E-05
0.129021843,0.702039057,mh0hn,4.64E-05
0.140373152,0.632278846,mh0hn,6.26E-06
0.148896031,0.56970769,mh0hn,0.1
0.132181599,0.683887356,mh0hn,0.001629268
0.150377244,0.557727147,mh0hn,0.070405492
0.143799752,0.60828447,mh0hn,0.06208423
0.131351674,0.688738784,mh0hn,2.04E-05
0.1530466,0.53514841,mh0hn,0.014556621
0.141800625,0.622440355,mh0hn,1.05E-18
0.124255799,0.727755294,mh0hn,0.000165173
0.129795503,0.69769637,mh0hn,1.77E-05
0.150435569,0.557429944,mh0hn,0.006939072
0.131021983,0.690661439,mh0hn,6.03E-05
0.14185942,0.622013808,mh0hn,0
0.151882736,0.545240941,mh0hn,0.054990059
0.137078824,0.653863004,mh0hn,0.002683978
0.139775372,0.636222747,mh0hn,0.00157006
0.159483975,0.474436166,mh0hn,4.97E-06
0.14159716,0.623829071,mh0hn,0.001376404
0.130583134,0.693200569,mh0hn,1.65E-05
0.141895847,0.621764041,mh0hn,0
0.150354978,0.557914879,mh0hn,0.002435724
0.138049183,0.647620087,mh0hn,4.18E-05
0.149534673,0.564586683,mh0hn,0.1
0.134442863,0.670320913,mh0hn,0.002168707
0.131110706,0.690182292,mh0hn,7.44E-06
0.157177919,0.497561725,mh0hn,0.002260053
0.126434368,0.716234418,mh0hn,9.14E-05
0.138387191,0.645411423,mh0hn,0.001693065
0.134859413,0.66776733,mh0hn,0.000872496
0.131386786,0.688554341,mh0hn,8.32E-06
0.153003587,0.535522848,mh0hn,0.002520649
0.141110509,0.627299151,mh0hn,0.000770226
0.142106226,0.620293078,mh0hn,3.05E-21
0.15359556,0.530334704,mh0hn,0.041427355
0.155565928,0.512541415,mh0hn,0.047677946
0.120736274,0.745583385,mh0hn,0.000756306
0.135083219,0.666548293,mh0hn,1.17E-05
0.155987679,0.508621806,mh0hn,0.039275881
0.156394915,0.504811081,mh0hn,0.068882504
0.135604948,0.663152494,mh0hn,0.002614086
0.141978197,0.621225361,mh0hn,7.57E-16
0.133633065,0.675333508,mh0hn,9.85E-06
0.15610915,0.507482269,mh0hn,0.003338586
0.153736003,0.529095607,mh0hn,0.040821323
0.154145465,0.525528769,mh0hn,0.036956159
0.153571248,0.530550507,mh0hn,0.092498174
0.15398757,0.526861854,mh0hn,0.1
0.123105899,0.733679679,mh0hn,0.000389419
0.150154405,0.559767592,mh0hn,0.001944947
0.150458854,0.557056184,mh0hn,0.042571949
0.128118339,0.707049634,mh0hn,9.64E-05
0.136266332,0.65900984,mh0hn,0.000826648
0.157209215,0.497036762,mh0hn,0.005080705
0.125066381,0.723506554,mh0hn,0.000442779
0.133519861,0.675948479,mh0hn,2.82E-05
0.141887597,0.621827974,mh0hn,3.57E-07
0.144735746,0.601484627,mh0hn,0.025699805
0.141928906,0.621568683,mh0hn,1.53E-07
0.144728334,0.601545275,mh0hn,0.000657006
0.135016656,0.666801874,mh0hn,0.000543005
0.13633931,0.658762417,mh0hn,3.31E-05
0.13294231,0.679396879,mh0hn,2.73E-05
0.130430141,0.694077941,mh0hn,8.49E-06
0.146397769,0.589142586,mh0hn,0.000167345
0.143784518,0.608394863,mh0hn,0.003538345
0.150190264,0.55926188,mh0hn,0.070285287
0.147760323,0.578664945,mh0hn,0.003196619
0.131509906,0.687832605,mh0hn,2.33E-06
0.153103147,0.534655192,mh0hn,0.033678277
0.155303696,0.514962002,mh0hn,0.00071071
0.136463184,0.657764449,mh0hn,0.002385174
0.127862864,0.708473127,mh0hn,0.000100373
0.143785227,0.608388949,mh0hn,0.032388377
0.131264379,0.689287055,mh0hn,2.17E-05
0.134205523,0.671784894,mh0hn,7.72E-06
0.158066163,0.488678292,mh0hn,4.69E-05
0.153405543,0.532007709,mh0hn,0.094916667
0.155148893,0.516375909,mh0hn,0.034175432
0.129759611,0.697871499,mh0hn,0.0006443
0.157327056,0.495891131,mh0hn,0.00031053
0.151273956,0.550293758,mh0hn,0.00035853
0.154256282,0.525677504,mh0hn,6.02E-05
0.126705499,0.71476629,mh0hn,4.65E-05
0.124774301,0.725058491,mh0hn,0.000100284
0.138092195,0.647486962,mh0hn,2.38E-05
0.1315161,0.687811793,mh0hn,6.44E-06
0.131500604,0.687881108,mh0hn,8.22E-06
0.144565727,0.602727402,mh0hn,0.1
0.159019286,0.479164988,mh0hn,5.74E-05
0.107227017,0.639114275,mrx1q,0.00016489
0.098027969,0.711063226,mrx1q,0.000511205
0.090336259,0.761675707,mrx1q,0.000515668
0.09599096,0.725256394,mrx1q,4.24E-05
0.102992201,0.674009645,mrx1q,0.001196709
0.098644619,0.706663925,mrx1q,0.002933137
0.09638429,0.722529953,mrx1q,1.36E-05
0.107621092,0.635697438,mrx1q,0.009425422
0.095742425,0.726909813,mrx1q,3.39E-05
0.092886857,0.745742398,mrx1q,0.000318775
0.109396066,0.619913926,mrx1q,4.66E-15
0.105808613,0.651165766,mrx1q,0.000331805
0.10878468,0.625448956,mrx1q,0.000744679
0.103964091,0.66627349,mrx1q,0.001950431
0.103307183,0.671512764,mrx1q,0.006118789
0.095798026,0.726571143,mrx1q,4.92E-05
0.106452629,0.645787023,mrx1q,0.000263592
0.098358689,0.708709385,mrx1q,0.002243731
0.103409481,0.670714422,mrx1q,0.003022449
0.099420948,0.701046476,mrx1q,0.008983277
0.109395965,0.619914969,mrx1q,0
0.102782198,0.675664402,mrx1q,0.002689726
0.10511951,0.656891812,mrx1q,0.011391306
0.100745444,0.691253199,mrx1q,0.000758443
0.108072665,0.631744243,mrx1q,0.00756062
0.103608832,0.669115395,mrx1q,0.001366749
0.095032479,0.731688257,mrx1q,4.43E-05
0.099876396,0.697703347,mrx1q,0.021229375
0.095428081,0.729046623,mrx1q,3.29E-05
0.100941501,0.689772682,mrx1q,0.001959636
0.102894077,0.674765598,mrx1q,0.00599969
0.107414135,0.637559057,mrx1q,0.011652527
0.106216609,0.64773775,mrx1q,0.00254041
0.093404992,0.742390161,mrx1q,0.000145987
0.109130854,0.622322608,mrx1q,0.001911066
0.109119881,0.623853641,mrx1q,3.63E-05
0.104158771,0.664708317,mrx1q,0.002001183
0.095744234,0.726905238,mrx1q,5.25E-05
0.104451093,0.662344192,mrx1q,0.006430264
0.097883124,0.712253121,mrx1q,1.84E-05
0.095768351,0.726739889,mrx1q,4.66E-05
0.106895175,0.641978728,mrx1q,0.001253336
0.09972712,0.698801945,mrx1q,0.055624212
0.0961281,0.72431679,mrx1q,3.28E-05
0.109395853,0.619916187,mrx1q,0
0.091735342,0.753034495,mrx1q,0.000259731
0.095800094,0.726518749,mrx1q,5.91E-05
0.107804103,0.634108501,mrx1q,0.001116477
0.105498049,0.653751583,mrx1q,0.011285173
0.096431134,0.722210812,mrx1q,2.61E-05
0.106815919,0.642646579,mrx1q,0.006021109
0.095604034,0.727844528,mrx1q,4.00E-05
0.093326042,0.742902266,mrx1q,0.000147646
0.106415219,0.646114157,mrx1q,0.000854091
0.107484102,0.636902982,mrx1q,0.004951347
0.105938314,0.650077258,mrx1q,0.001194917
0.105175247,0.656533689,mrx1q,0.003573881
0.093747006,0.740175824,mrx1q,7.56E-05
0.103428256,0.67055037,mrx1q,0.001449325
0.10367716,0.668727433,mrx1q,0.003120944
0.097604016,0.714057523,mrx1q,4.83E-05
0.099621277,0.699576884,mrx1q,0.002265894
0.104601505,0.661121253,mrx1q,0.005385912
0.098220667,0.709709402,mrx1q,2.51E-05
0.105089293,0.657128847,mrx1q,0.009805306
0.100579697,0.692640033,mrx1q,0.001981759
0.104853818,0.659067995,mrx1q,0.001096761
0.101974549,0.681915563,mrx1q,0.001453452
0.096346803,0.722832475,mrx1q,1.25E-05
0.094168372,0.737410962,mrx1q,0.00010847
0.096438513,0.72217297,mrx1q,2.74E-05
0.109396145,0.619913465,mrx1q,0
0.103366148,0.671051068,mrx1q,0.002002494
0.097465836,0.71502657,mrx1q,0.001846901
0.107199049,0.6394148,mrx1q,0.019305049
0.095550297,0.728227128,mrx1q,3.32E-05
0.093856814,0.739451751,mrx1q,0.000115804
0.097242102,0.716626557,mrx1q,2.74E-05
0.109395813,0.619916378,mrx1q,0
0.107037215,0.640756029,mrx1q,0.000634012
0.109396127,0.619913775,mrx1q,0
0.097026802,0.718149017,mrx1q,1.27E-05
0.096359958,0.722723904,mrx1q,2.91E-05
0.109067914,0.622884232,mrx1q,5.63E-05
0.096463376,0.722034472,mrx1q,3.84E-05
0.103120393,0.672985216,mrx1q,0.020600559
0.10451163,0.661853322,mrx1q,0.003092494
0.109252175,0.621219595,mrx1q,3.86E-05
0.092623786,0.747408676,mrx1q,0.000145214
0.109395839,0.619916544,mrx1q,0
0.097282339,0.716321524,mrx1q,2.14E-05
0.102585394,0.677184963,mrx1q,0.001911599
0.096150458,0.724153638,mrx1q,1.97E-05
0.10855892,0.627441348,mrx1q,0.011197859
0.105099233,0.657065704,mrx1q,0.011403951
0.107241615,0.638992278,mrx1q,0.004262573
0.097372069,0.715825445,mrx1q,3.20E-05
0.102395579,0.67922889,mrx1q,0.006456296
0.097776662,0.712868047,mrx1q,0.001900067
0.098214644,0.709738856,mrx1q,0.000364473
0.335854367,0.668577098,ms8r4,0.000234121
0.33914126,0.660386335,ms8r4,0.000822444
0.342741288,0.651206559,ms8r4,0.001185779
0.329406884,0.684113882,ms8r4,5.52E-05
0.331715061,0.678623424,ms8r4,0.003988558
0.315258284,0.716051541,ms8r4,0.001521183
0.344558708,0.646487049,ms8r4,0
0.323864252,0.696967445,ms8r4,0.003709452
0.322673794,0.699678031,ms8r4,3.45E-05
0.302133351,0.743274781,ms8r4,0.001105892
0.313928616,0.718909733,ms8r4,0.002811738
0.338265898,0.662580184,ms8r4,0.000328204
0.289946164,0.76670379,ms8r4,0.003668039
0.320617436,0.704288514,ms8r4,0.000165526
0.29933979,0.748802005,ms8r4,0.000612054
0.305399572,0.736701924,ms8r4,0.000484784
0.343825179,0.648398967,ms8r4,1.23E-05
0.326608144,0.690663228,ms8r4,0.005624405
0.319765029,0.706187308,ms8r4,0.002312491
0.344546386,0.646521354,ms8r4,6.92E-22
0.340773636,0.656260486,ms8r4,0.000384889
0.330648136,0.681171786,ms8r4,5.10E-05
0.32435861,0.695839112,ms8r4,0.010132463
0.333284651,0.674866266,ms8r4,0.001494493
0.296547768,0.754222917,ms8r4,0.000176778
0.314516133,0.717649534,ms8r4,0.001257682
0.323158157,0.698598229,ms8r4,0.00410753
0.325055282,0.69424339,ms8r4,0.004835573
0.333666277,0.673918325,ms8r4,4.48E-05
0.336425934,0.667156799,ms8r4,0.004361077
0.313833733,0.719114842,ms8r4,0.00018137
0.32289793,0.699162108,ms8r4,0.000265665
0.3120433,0.722922584,ms8r4,0.000976127
0.311927202,0.72316821,ms8r4,0.000182358
0.331703584,0.678762092,ms8r4,0.001120589
0.339482884,0.659521793,ms8r4,0.001510473
0.340746228,0.656325204,ms8r4,0.000116863
0.339299006,0.660123629,ms8r4,6.84E-05
0.333683545,0.673992431,ms8r4,0.002806657
0.295145521,0.756914678,ms8r4,0.000295236
0.338915268,0.660956469,ms8r4,0.003099608
0.319618712,0.706513826,ms8r4,0.000112124
0.326507849,0.690894631,ms8r4,0.003205344
0.324414669,0.695711172,ms8r4,0.000268243
0.340410646,0.657172489,ms8r4,0.000518854
0.335317293,0.669888316,ms8r4,0.001817909
0.315517168,0.715492479,ms8r4,0.001993783
0.327992991,0.687436012,ms8r4,0.011626087
0.344489003,0.646669393,ms8r4,6.13E-06
0.333098132,0.675293891,ms8r4,0.000190228
0.330267295,0.682114985,ms8r4,0.002483968
0.315206801,0.716162547,ms8r4,5.76E-05
0.304421191,0.738696512,ms8r4,0.00060785
0.329677919,0.683473167,ms8r4,0.012645626
0.335440823,0.669593436,ms8r4,0.000341208
0.312270882,0.722440688,ms8r4,0.003428272
0.332494027,0.676751829,ms8r4,0.030236231
0.319305351,0.7072061,ms8r4,0.000570495
0.324711458,0.695031849,ms8r4,0.007171245
0.325624576,0.692934296,ms8r4,0.009711502
0.303984531,0.739565382,ms8r4,0.001209118
0.322155398,0.701017466,ms8r4,0.001156836
0.333160828,0.675146199,ms8r4,0.001158931
0.297028758,0.753294735,ms8r4,0.000120787
0.313269047,0.720319005,ms8r4,0.000612178
0.29326481,0.760504472,ms8r4,0.000479574
0.337836598,0.663657402,ms8r4,0.001141582
0.344559034,0.646486245,ms8r4,0
0.299882166,0.747731008,ms8r4,0.005397851
0.325906573,0.692283892,ms8r4,0.011845483
0.332621646,0.676449729,ms8r4,0.003045225
0.344701498,0.646113919,ms8r4,6.20E-21
0.298061501,0.751291626,ms8r4,0.002198273
0.310414392,0.726352682,ms8r4,0.000261569
0.321406564,0.702523692,ms8r4,0.000279817
0.291163049,0.764439448,ms8r4,0.000699822
0.318403813,0.709197383,ms8r4,2.69E-05
0.304454804,0.738625437,ms8r4,0.001207902
0.312464553,0.722030642,ms8r4,0.000500262
0.340124219,0.657900443,ms8r4,0.000101826
0.305419198,0.737575107,ms8r4,0.002852478
0.319997174,0.705683323,ms8r4,5.23E-05
0.320101644,0.705440413,ms8r4,0.002431354
0.318663317,0.708623306,ms8r4,0.000520224
0.33979456,0.65873376,ms8r4,3.16E-05
0.321214818,0.702952939,ms8r4,0.000286053
0.339483381,0.659571169,ms8r4,7.39E-05
0.344483707,0.646683905,ms8r4,0.000365708
0.321593074,0.702104149,ms8r4,0.000717424
0.303851876,0.739832309,ms8r4,0.000282857
0.32720218,0.689281396,ms8r4,0.013698272
0.344524235,0.646577197,ms8r4,2.35E-06
0.308144559,0.731239061,ms8r4,2.83E-05
0.305410681,0.736678614,ms8r4,0.000670478
0.31962279,0.706502359,ms8r4,0.000256315
0.324055042,0.696532898,ms8r4,0.008851636
0.310827264,0.725486445,ms8r4,0.00125895
0.336308976,0.667450493,ms8r4,0.001249291
0.303866777,0.73980213,ms8r4,0.004606883
0.326500306,0.690910962,ms8r4,0.011683019
0.119815079,0.735861767,n0htt,0.071946059
0.111040842,0.778580609,n0htt,0.000247685
0.111037413,0.778602035,n0htt,7.50E-05
0.118985335,0.740151364,n0htt,0.000191278
0.106502461,0.798574424,n0htt,0.000647402
0.112094742,0.773742113,n0htt,0.000233245
0.111611119,0.77597244,n0htt,0.000577495
0.114282025,0.763481295,n0htt,0.00092454
0.120896925,0.7301974,n0htt,4.06E-05
0.111699178,0.775567596,n0htt,0.000157474
0.118976974,0.740192456,n0htt,4.60E-05
0.1082933,0.790845447,n0htt,0.000342288
0.113080939,0.769146017,n0htt,3.87E-05
0.109598729,0.785081411,n0htt,0.000424681
0.108935624,0.788026236,n0htt,0.000224268
0.109309454,0.786373539,n0htt,0.000363422
0.111283488,0.777473335,n0htt,0.001226008
0.111108622,0.778276345,n0htt,0.000222741
0.109970151,0.78341998,n0htt,0.00022009
0.112581886,0.771480641,n0htt,0.000263908
0.120970422,0.729808501,n0htt,1.12E-05
0.110731094,0.779993708,n0htt,0.000165756
0.116142917,0.754441679,n0htt,0.000423367
0.114725249,0.76133099,n0htt,0.000239606
0.115994625,0.755159912,n0htt,0.007102781
0.118125488,0.744536695,n0htt,0.000777458
0.117299109,0.748716334,n0htt,0.000152655
0.110224562,0.782277316,n0htt,0.000158182
0.119700955,0.736455389,n0htt,0.002712603
0.115322687,0.758447448,n0htt,2.17E-05
0.11323043,0.768475219,n0htt,8.36E-05
0.117197482,0.749218825,n0htt,0.00049635
0.120279814,0.733466821,n0htt,5.60E-05
0.113557949,0.766910144,n0htt,8.97E-05
0.115760094,0.756310956,n0htt,0.001528363
0.113587772,0.766757948,n0htt,2.17E-05
0.106027303,0.800592101,n0htt,0.000668565
0.114571768,0.762066561,n0htt,0.001549271
0.121007686,0.72961096,n0htt,4.51E-05
0.120925617,0.730036545,n0htt,5.95E-05
0.114653776,0.76167792,n0htt,0.000881965
0.112191998,0.773291931,n0htt,0.000228351
0.107223718,0.795486153,n0htt,0.000355326
0.112003184,0.774170412,n0htt,3.68E-05
0.118433665,0.742980831,n0htt,0.000410543
0.11107031,0.778488181,n0htt,0.000595414
0.114378669,0.762992488,n0htt,0.001828037
0.110853497,0.77943385,n0htt,0.000320478
0.111590205,0.776084487,n0htt,5.46E-05
0.112220351,0.773167676,n0htt,0.001070901
0.115618395,0.757002742,n0htt,0.00077553
0.119145615,0.739333462,n0htt,0.000709957
0.116020858,0.755036893,n0htt,0.000825604
0.119771863,0.736086345,n0htt,8.59E-05
0.110417574,0.781409072,n0htt,0.000386245
0.112072437,0.77384543,n0htt,0.000263519
0.116034327,0.754965084,n0htt,0.000175531
0.121205946,0.728557015,n0htt,2.50E-05
0.108488472,0.789990676,n0htt,0.000716759
0.104964326,0.805092733,n0htt,0.000110178
0.113975138,0.765174812,n0htt,0.00648231
0.118246813,0.743921481,n0htt,2.17E-05
0.12138923,0.727575662,n0htt,3.80E-06
0.120962422,0.729842124,n0htt,0.000210406
0.109108303,0.78725996,n0htt,0.000313461
0.116110255,0.754595557,n0htt,0.000878071
0.110907534,0.7791873,n0htt,0.000143847
0.108622045,0.789403395,n0htt,0.000522534
0.120886937,0.730242157,n0htt,3.56E-05
0.112546293,0.771647493,n0htt,0.000212725
0.117446277,0.74795996,n0htt,0.000356941
0.117092863,0.749761106,n0htt,0.003316791
0.107153065,0.795791026,n0htt,0.000506734
0.113689647,0.76627846,n0htt,4.95E-05
0.116769645,0.751335692,n0htt,0.000185419
0.113167926,0.768738431,n0htt,4.62E-06
0.115874913,0.755747819,n0htt,0.001016281
0.121060819,0.729460104,n0htt,1.02E-05
0.111233204,0.777721451,n0htt,0.000110262
0.110870031,0.779358873,n0htt,0.000111502
0.119986651,0.734969538,n0htt,0.00157753
0.114828164,0.760832469,n0htt,0.029810602
0.116866973,0.750854763,n0htt,0.001435831
0.115656628,0.756815282,n0htt,0.000370627
0.111089512,0.778358969,n0htt,9.96E-05
0.106927283,0.796759623,n0htt,0.000753484
0.120649415,0.731495807,n0htt,0.000212352
0.109324426,0.78630058,n0htt,0.000345548
0.119028399,0.739934341,n0htt,2.40E-05
0.111299056,0.777433217,n0htt,7.56E-05
0.108811701,0.788569685,n0htt,0.00049125
0.113071228,0.769266564,n0htt,1.66E-05
0.108266791,0.790965149,n0htt,0.000686459
0.12101927,0.729541981,n0htt,1.15E-05
0.117017476,0.750103711,n0htt,0.000720802
0.118513801,0.742566071,n0htt,0.002301589
0.119551005,0.737232065,n0htt,0.000769218
0.107676505,0.793565641,n0htt,0.000117275
0.115567756,0.757297328,n0htt,3.90E-05
0.10992281,0.783631616,n0htt,0.000331294
0.068452122,0.835096669,njzz4,0.000906573
0.078106853,0.778460674,njzz4,0.000476205
0.074461264,0.801213441,njzz4,0.002468431
0.076855697,0.786484225,njzz4,4.24E-05
0.080601276,0.761876015,njzz4,3.90E-05
0.0797888,0.767387842,njzz4,4.73E-06
0.069023047,0.832061574,njzz4,0.000301299
0.0715258,0.818376152,njzz4,0.000532695
0.062643713,0.864040375,njzz4,0.000308041
0.073013179,0.809761594,njzz4,1.50E-05
0.0775104,0.782301477,njzz4,0.004288301
0.07864032,0.774991226,njzz4,0.001505724
0.074706359,0.799734255,njzz4,0.00056021
0.071688921,0.81737339,njzz4,0.001189617
0.059343897,0.878996855,njzz4,0.000143864
0.065835689,0.848574632,njzz4,0.000272362
0.079694812,0.767996384,njzz4,7.07E-07
0.073728147,0.805580888,njzz4,2.56E-05
0.079333582,0.770407386,njzz4,1.89E-05
0.074655009,0.800064073,njzz4,0.000579087
0.068986969,0.832262946,njzz4,0.000225149
0.075963223,0.792049079,njzz4,0.00467701
0.06622113,0.846636873,njzz4,7.96E-06
0.06503669,0.852543324,njzz4,0.003853747
0.077347997,0.783378669,njzz4,0.000875092
0.076419056,0.789220553,njzz4,0.001308673
0.080698582,0.761198639,njzz4,1.03E-05
0.064770247,0.853853097,njzz4,0.000436897
0.078636778,0.775007429,njzz4,3.19E-06
0.072588359,0.812231966,njzz4,0.000877838
0.078691228,0.774651817,njzz4,0.002509911
0.066458781,0.845436368,njzz4,0.003365568
0.072673887,0.811730442,njzz4,0.003038981
0.061345269,0.870043,njzz4,0.000342387
0.077363046,0.783242761,njzz4,0.00011911
0.066750101,0.843995265,njzz4,3.85E-05
0.071326559,0.819485307,njzz4,0.005085335
0.079427461,0.769788974,njzz4,0.004406579
0.071754736,0.816994515,njzz4,0.003454769
0.064765635,0.853882258,njzz4,0.000293774
0.074180456,0.802881341,njzz4,0.000600762
0.073204768,0.808661752,njzz4,6.42E-05
0.067879255,0.83811877,njzz4,2.33E-06
0.075506399,0.794886598,njzz4,0.000437856
0.076522655,0.788557094,njzz4,0.003308357
0.065398735,0.850752515,njzz4,0.000299514
0.073462042,0.807141623,njzz4,0.000283309
0.073007563,0.809795801,njzz4,3.00E-05
0.079688333,0.768041288,njzz4,8.38E-07
0.071103533,0.820666836,njzz4,0.002412589
0.078381701,0.776687435,njzz4,0.000330775
0.080105041,0.765236196,njzz4,1.28E-06
0.079726899,0.767780727,njzz4,8.08E-20
0.072859154,0.810661033,njzz4,3.54E-05
0.077056826,0.785189949,njzz4,0.004170817
0.071206321,0.82021803,njzz4,0.002534273
0.078165367,0.778083188,njzz4,0.000163529
0.076418604,0.789217374,njzz4,0.001756222
0.065670692,0.849398725,njzz4,0.000335541
0.066029142,0.847602908,njzz4,0.000237227
0.066403379,0.845716203,njzz4,7.70E-06
0.080685499,0.761285873,njzz4,2.01E-05
0.079688375,0.768039115,njzz4,5.90E-14
0.067692884,0.839085663,njzz4,0.000775724
0.079727715,0.767775915,njzz4,3.63E-19
0.078447881,0.776245903,njzz4,0.002988009
0.068275013,0.836039973,njzz4,0.003152055
0.079728174,0.767772507,njzz4,3.73E-21
0.080623406,0.761713815,njzz4,0.000325584
0.080517214,0.762448816,njzz4,5.33E-06
0.062324412,0.865528764,njzz4,0.000363773
0.076570975,0.788253705,njzz4,0.005718949
0.079055855,0.772252241,njzz4,0.000489545
