,res,rmse_fit,rmse_pred,participant,testPair
10,"     fun: 0.23735887133371938
     jac: array([ 4.56869137e-01,  1.04094110e-03,  0.00000000e+00,  4.70774248e-04,
       -3.96165997e-05, -1.19991601e-05, -2.66706571e-04,  1.88630074e-05,
        1.10939145e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 485
     nit: 43
    njev: 43
  status: 0
 success: True
       x: array([ 4.48757541e-04,  2.23046387e-01,  4.95773293e-01,  5.07532176e-01,
       -7.73542377e+00,  7.96944669e+00,  9.22473621e-01,  8.27016027e+00,
       -7.86311749e+00,  3.45480518e-01])",0.23735887133371938,0.2873586285837305,0xmq6,37_101_
11,"     fun: 0.23984308885275393
     jac: array([-4.75689232e-01, -1.11142173e-04,  0.00000000e+00, -3.21013853e-04,
        5.70565462e-05, -1.05952844e-04,  3.44965607e-04, -7.28461891e-05,
       -9.45869833e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 350
     nit: 31
    njev: 31
  status: 0
 success: True
       x: array([ 1.41350998e-04,  6.92679432e-01,  4.95773293e-01,  5.00347694e-01,
       -1.87900341e+00,  1.97419770e+00,  2.23138833e-01,  2.30517171e+00,
       -1.67663801e+00,  3.45499943e-01])",0.23984308885275393,0.2572900805160349,0xmq6,92_57_
12,"     fun: 0.23068618075467437
     jac: array([ 1.51991311e-01,  8.43591988e-06,  4.05684114e-06, -2.56834552e-04,
       -3.27503309e-04, -3.62688676e-04,  1.49216503e-05,  3.48735601e-04,
        3.77114862e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 396
     nit: 35
    njev: 35
  status: 0
 success: True
       x: array([ 1.35654913e-04,  5.30342481e-01,  4.95765830e-01,  4.89793839e-01,
       -9.31458635e+00,  8.95643214e+00,  8.32591390e-01,  1.00000000e+01,
       -8.89222362e+00,  3.45498882e-01])",0.23068618075467437,0.38035313673245075,0xmq6,37_41_
13,"     fun: 0.23520611998365543
     jac: array([-1.43944414e+00, -2.87082046e-04,  0.00000000e+00, -1.44629739e-03,
        1.05282292e-04, -1.05191022e-04,  1.12227537e-03, -1.21261925e-04,
       -9.09529626e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 305
     nit: 27
    njev: 27
  status: 0
 success: True
       x: array([ 1.34547425e-04,  7.06760367e-01,  4.95773293e-01,  5.20593425e-01,
       -1.47993495e+00,  1.58897273e+00,  1.80694738e-01,  1.90307820e+00,
       -1.29440174e+00,  3.45499623e-01])",0.23520611998365543,0.32019971691522137,0xmq6,5_64_
14,"     fun: 0.2458919827761087
     jac: array([ 1.06187569e-01, -5.56429848e-04,  0.00000000e+00, -1.06260180e-04,
       -3.80557030e-05, -1.88030303e-04,  9.32421535e-05,  8.56090337e-05,
        1.50427222e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 450
     nit: 40
    njev: 40
  status: 0
 success: True
       x: array([ 6.36249827e-04,  1.94170166e-01,  4.95755848e-01,  4.98178794e-01,
       -9.42636617e+00,  7.30166689e+00,  1.15781847e+00,  1.00000000e+01,
       -7.11225183e+00,  3.45499035e-01])",0.2458919827761087,0.08943259773454165,0xmq6,101_64_
15,"     fun: 0.24411746630953807
     jac: array([-9.59014837e-02,  1.40070915e-05,  0.00000000e+00, -9.08564776e-04,
        3.69939953e-05, -5.12208790e-05, -5.64306974e-05, -3.85586172e-05,
       -4.87826765e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 418
     nit: 37
    njev: 37
  status: 0
 success: True
       x: array([ 1.12146481e-04,  7.59373167e-01,  4.95773293e-01,  5.08134253e-01,
       -1.67153080e+00,  1.97549691e+00,  1.88444673e-01,  2.09593165e+00,
       -1.70660019e+00,  3.45503708e-01])",0.24411746630953807,0.16498698242389628,0xmq6,64_41_
16,"     fun: 0.09052142028413043
     jac: array([-2.65949103e-01,  8.16797838e-05,  0.00000000e+00, -7.48690218e-06,
        4.35179099e-05,  5.34309074e-05, -1.92461535e-04,  1.26471743e-04,
        1.24275684e-04, -5.58793545e-09])
 message: 'Optimization terminated successfully'
    nfev: 332
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.95936711e-04,  6.53662012e-01,  4.95773293e-01,  8.30697544e-01,
       -9.66204130e-01,  3.32839646e-01,  2.77407284e-01,  1.39351308e+00,
       -5.39501115e-02,  3.45505798e-01])",0.09052142028413043,0.10050418282170867,19bq6,101_57_
17,"     fun: 0.09266186647065393
     jac: array([ 2.44211717e-01,  1.79857016e-04,  0.00000000e+00,  2.11397186e-04,
       -1.68317929e-05,  7.54166394e-05, -4.01071273e-04,  8.89608636e-05,
        3.27192247e-05,  1.02445483e-08])
 message: 'Optimization terminated successfully'
    nfev: 348
     nit: 31
    njev: 31
  status: 0
 success: True
       x: array([ 1.75172191e-04,  6.65033386e-01,  4.95773293e-01,  8.30182746e-01,
       -1.00647268e+00,  4.05352462e-01,  2.98214741e-01,  1.42987074e+00,
       -1.25857509e-01,  3.45500778e-01])",0.09266186647065393,0.06076551167992506,19bq6,64_57_
18,"     fun: 0.09009215632006551
     jac: array([-8.71906774e-02, -1.24557875e-04,  0.00000000e+00, -4.62794676e-04,
        7.63647258e-05,  1.41344965e-04,  3.38623300e-04, -1.52643770e-05,
        1.05096959e-04, -1.02445483e-08])
 message: 'Optimization terminated successfully'
    nfev: 328
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.57744990e-04,  6.60958965e-01,  4.95773293e-01,  8.22089750e-01,
       -8.80598600e-01,  3.92898567e-01,  2.43131095e-01,  1.30687192e+00,
       -1.43874614e-01,  3.45496771e-01])",0.09009215632006551,0.11009384049316709,19bq6,5_92_
19,"     fun: 0.0901157078199958
     jac: array([-1.04263676e-02,  3.89944762e-05,  0.00000000e+00, -4.83606942e-04,
        1.99358910e-05,  8.69780779e-05, -9.23955813e-05,  6.35590404e-05,
        6.91311434e-05,  1.30385160e-08])
 message: 'Optimization terminated successfully'
    nfev: 326
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.55796298e-04,  6.67426010e-01,  4.95773293e-01,  8.20519974e-01,
       -9.59914214e-01,  4.47919302e-01,  2.81671436e-01,  1.37458405e+00,
       -1.91949875e-01,  3.45498086e-01])",0.0901157078199958,0.1126407348466002,19bq6,5_101_
20,"     fun: 0.09165353729817625
     jac: array([ 3.42001829e-01, -5.79459593e-05,  0.00000000e+00, -1.00408494e-03,
        7.26450235e-05,  9.70540568e-05,  6.50826842e-05, -1.46627426e-05,
        1.02664344e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 385
     nit: 34
    njev: 34
  status: 0
 success: True
       x: array([ 3.08817921e-04,  7.79155053e-01,  4.95773293e-01,  8.26723807e-01,
       -1.53336424e+00,  3.48033145e-01,  6.93694016e-01,  2.04188062e+00,
       -6.11987052e-02,  3.45498595e-01])",0.09165353729817625,0.08381631886024789,19bq6,37_92_
21,"     fun: 0.08924058784098356
     jac: array([ 6.30088681e-02,  8.80472362e-06,  0.00000000e+00, -4.59328294e-05,
        4.33567911e-05,  1.21611170e-04, -2.11168081e-05,  3.84692103e-05,
        1.17610209e-04, -3.72529030e-09])
 message: 'Optimization terminated successfully'
    nfev: 354
     nit: 31
    njev: 31
  status: 0
 success: True
       x: array([ 1.85291651e-04,  6.64228891e-01,  4.95773293e-01,  8.24278678e-01,
       -9.96645641e-01,  3.77827137e-01,  2.77271905e-01,  1.43238560e+00,
       -1.17787428e-01,  3.45495708e-01])",0.08924058784098356,0.120133709413737,19bq6,101_92_
22,"     fun: 0.08994451876764382
     jac: array([ 2.44543850e-02, -5.42355701e-05,  0.00000000e+00,  2.96626240e-06,
        7.26450235e-05,  1.31593086e-04,  4.51011583e-05, -7.07814470e-05,
       -5.65527007e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 250
     nit: 22
    njev: 22
  status: 0
 success: True
       x: array([ 1.98101034e-04,  1.00148798e+00,  4.95773293e-01,  8.28552433e-01,
       -2.08582405e+00,  1.73848651e+00,  1.20367746e+00,  2.54114237e+00,
       -1.51438469e+00,  3.45498475e-01])",0.08994451876764382,0.1264829039093122,19bq6,37_57_
23,"     fun: 0.09236881440910483
     jac: array([ 1.32822036e+00,  2.46540643e-04,  0.00000000e+00, -7.12088309e-04,
        9.10153612e-05,  1.91998668e-04, -5.98459505e-04,  7.62809068e-05,
        3.14153731e-05, -1.86264515e-09])
 message: 'Optimization terminated successfully'
    nfev: 327
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.91589963e-04,  6.56080411e-01,  4.95773293e-01,  8.29920437e-01,
       -9.62888303e-01,  3.58504576e-01,  2.70468965e-01,  1.37394263e+00,
       -9.51647689e-02,  3.45501534e-01])",0.09236881440910483,0.06480990288624366,19bq6,5_41_
24,"     fun: 0.0922196278205171
     jac: array([-3.81649811e-01,  5.10383397e-05,  0.00000000e+00,  2.22826563e-03,
        6.90268353e-05,  7.66124576e-05, -4.67067584e-05,  9.20137390e-05,
        7.84937292e-05, -2.79396772e-09])
 message: 'Optimization terminated successfully'
    nfev: 362
     nit: 32
    njev: 32
  status: 0
 success: True
       x: array([ 3.17225201e-04,  8.25027914e-01,  4.95773294e-01,  8.25494042e-01,
       -1.77837928e+00,  6.03854282e-01,  9.01565306e-01,  2.23818659e+00,
       -3.40778870e-01,  3.45507130e-01])",0.0922196278205171,0.07177935606189842,19bq6,37_64_
25,"     fun: 0.09146537030949849
     jac: array([ 5.13053229e-02, -2.35338695e-04,  0.00000000e+00, -7.78561458e-04,
        1.25852413e-04,  2.04822980e-04,  4.49831598e-04, -6.29695132e-05,
        1.13829039e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 319
     nit: 28
    njev: 28
  status: 0
 success: True
       x: array([ 2.17723975e-04,  6.89518137e-01,  4.95773293e-01,  8.33103908e-01,
       -1.06411467e+00,  3.00445948e-01,  3.61676242e-01,  1.51294932e+00,
       -5.38288953e-02,  3.45496347e-01])",0.09146537030949849,0.08691015084405525,19bq6,92_64_
26,"     fun: 0.09260709379350718
     jac: array([-1.45515357e-01,  2.42656097e-05, -4.61563468e-06,  1.29536726e-04,
        1.50077045e-04,  3.58762220e-04, -1.56555325e-05, -2.06367113e-04,
       -3.53311189e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 272
     nit: 24
    njev: 24
  status: 0
 success: True
       x: array([ 3.19426921e-04,  1.14043650e+00,  4.95790965e-01,  8.18737143e-01,
       -3.19753876e+00,  1.98715063e+00,  3.05035371e+00,  3.68090368e+00,
       -1.75686360e+00,  3.45498839e-01])",0.09260709379350718,0.07302293296452081,19bq6,37_101_
27,"     fun: 0.09317271530957069
     jac: array([-4.77476567e-02, -4.70001251e-05,  0.00000000e+00, -1.59292482e-04,
        7.84648582e-05,  1.07260421e-04,  4.38652933e-05,  4.01567668e-05,
        1.20027922e-04, -1.86264515e-09])
 message: 'Optimization terminated successfully'
    nfev: 409
     nit: 36
    njev: 36
  status: 0
 success: True
       x: array([ 3.11670277e-04,  8.52186047e-01,  4.95774080e-01,  8.27507278e-01,
       -1.70696143e+00,  4.80165261e-01,  9.12669430e-01,  2.19366239e+00,
       -2.47740663e-01,  3.45498212e-01])",0.09317271530957069,0.040144925498175436,19bq6,92_57_
28,"     fun: 0.09259362462981932
     jac: array([-1.94687209e-01,  1.46916136e-05, -1.06170774e-07,  2.57402658e-04,
        2.09131278e-04,  3.97560187e-04, -8.07177275e-06, -2.33711675e-04,
       -3.88491899e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 261
     nit: 23
    njev: 23
  status: 0
 success: True
       x: array([ 2.80432733e-04,  1.05109979e+00,  4.95773624e-01,  8.25893418e-01,
       -2.53023268e+00,  1.77321238e+00,  1.99873443e+00,  2.99752401e+00,
       -1.54451548e+00,  3.45500331e-01])",0.09259362462981932,0.07700364849103634,19bq6,37_41_
29,"     fun: 0.089969518765731
     jac: array([ 1.24227576e-01,  6.89942390e-05,  0.00000000e+00, -1.13500282e-04,
        2.58181244e-05,  1.13616697e-04, -1.55187212e-04,  7.52462074e-05,
        6.05229288e-05,  1.30385160e-08])
 message: 'Optimization terminated successfully'
    nfev: 376
     nit: 33
    njev: 33
  status: 0
 success: True
       x: array([ 1.99478268e-04,  6.77658978e-01,  4.95773293e-01,  8.28434477e-01,
       -1.00632327e+00,  3.54926514e-01,  3.01259504e-01,  1.43961702e+00,
       -1.04518495e-01,  3.45495161e-01])",0.089969518765731,0.10855624410875957,19bq6,5_64_
30,"     fun: 0.09261262038430804
     jac: array([-2.24085560e-01, -1.79938972e-04,  0.00000000e+00, -6.46337867e-04,
        1.31017528e-04,  7.85123557e-05,  3.57070006e-04, -4.77945432e-05,
        2.55936757e-05,  9.31322575e-10])
 message: 'Optimization terminated successfully'
    nfev: 342
     nit: 30
    njev: 30
  status: 0
 success: True
       x: array([ 2.00496164e-04,  6.76579664e-01,  4.95773293e-01,  8.27957698e-01,
       -1.09309840e+00,  4.34696338e-01,  3.41827496e-01,  1.52649987e+00,
       -1.55402130e-01,  3.45497401e-01])",0.09261262038430804,0.0583135721397172,19bq6,101_64_
31,"     fun: 0.09228470536191377
     jac: array([-3.40400049e-02, -1.39136799e-04,  0.00000000e+00, -5.99520281e-04,
        1.36084855e-04,  9.62996855e-05,  2.90189870e-04, -5.71208075e-05,
        4.58117574e-05, -1.86264515e-09])
 message: 'Optimization terminated successfully'
    nfev: 329
     nit: 29
    njev: 29
  status: 0
 success: True
       x: array([ 1.97523638e-04,  6.73142604e-01,  4.95773293e-01,  8.32411168e-01,
       -1.03690664e+00,  3.35190195e-01,  3.23883944e-01,  1.46629977e+00,
       -5.43579840e-02,  3.45496346e-01])",0.09228470536191377,0.07068406277095625,19bq6,64_41_
32,"     fun: 0.1159230136538614
     jac: array([-3.27343248e+00, -1.34672038e-04,  0.00000000e+00, -2.10941769e-04,
        1.63251534e-05, -7.31563196e-05,  5.13691455e-04, -6.97374344e-06,
        6.46710396e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 305
     nit: 27
    njev: 27
  status: 0
 success: True
       x: array([ 3.10060860e-05,  9.86106878e-01,  4.95773293e-01,  6.28112729e-01,
       -3.36812954e+00,  9.44811308e-01,  2.49652114e-01,  3.83958578e+00,
       -6.42663823e-01,  3.45501035e-01])",0.1159230136538614,0.14947051097136402,1z0ca,101_57_
33,"     fun: 0.12123687755785793
     jac: array([-3.35881168e+00, -1.45139173e-04,  0.00000000e+00, -2.18874775e-04,
        2.20248476e-05, -1.02905557e-04,  6.67748041e-04, -1.07698143e-05,
        8.15996900e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 284
     nit: 25
    njev: 25
  status: 0
 success: True
       x: array([ 3.49299635e-05,  8.56469011e-01,  4.95773293e-01,  6.31762347e-01,
       -2.49964792e+00,  6.27643159e-01,  1.86165877e-01,  2.94611240e+00,
       -3.21221664e-01,  3.45498556e-01])",0.12123687755785793,0.02421166998968544,1z0ca,64_57_
34,"     fun: 0.1158840039128995
     jac: array([-1.28572807e-03,  2.26157717e-04, -2.15275213e-05,  2.05220282e-03,
        7.24457204e-05,  4.77929600e-04, -1.41520053e-04,  2.23489478e-05,
       -4.12575901e-07,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 307
     nit: 27
    njev: 27
  status: 0
 success: True
       x: array([ 1.10192491e-04,  1.88795164e+00,  4.95873159e-01,  6.22856597e-01,
       -8.58754277e+00,  1.84138577e+00,  4.19471640e+00,  9.18197741e+00,
       -1.51272788e+00,  3.45498064e-01])",0.1158840039128995,0.14750174542982084,1z0ca,5_92_
35,"     fun: 0.10783006032702877
     jac: array([-4.58116112e-02,  3.96231189e-05,  0.00000000e+00,  1.61742792e-04,
        2.87257135e-05,  8.49645585e-06, -1.12966634e-04, -9.81148332e-06,
       -6.15268946e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 284
     nit: 25
    njev: 25
  status: 0
 success: True
       x: array([ 5.37366467e-05,  9.17208574e-01,  4.95773293e-01,  6.38163795e-01,
       -2.82450025e+00,  8.72123638e-01,  3.21720113e-01,  3.29501532e+00,
       -5.67434417e-01,  3.45498461e-01])",0.10783006032702877,0.23556387909080298,1z0ca,5_101_
36,"     fun: 0.11873890988102612
     jac: array([-1.60289981e+00, -6.14849851e-05,  0.00000000e+00, -1.35538168e-04,
        3.43071297e-05,  3.85725871e-05,  3.51913273e-04, -2.33668834e-05,
       -6.08908013e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 297
     nit: 26
    njev: 26
  status: 0
 success: True
       x: array([ 2.71775672e-05,  8.67901391e-01,  4.95773293e-01,  6.32214336e-01,
       -2.43450369e+00,  7.36623548e-01,  1.45805511e-01,  2.88733158e+00,
       -4.31413985e-01,  3.45501572e-01])",0.11873890988102612,0.10473466223972293,1z0ca,37_92_
37,"     fun: 0.11892450842554289
     jac: array([ 3.99430524e+00,  9.49073583e-05,  0.00000000e+00, -6.40153885e-05,
       -7.12089241e-06, -2.46586278e-05, -7.66721554e-04,  1.67088583e-05,
        6.67199492e-06, -1.95577741e-08])
 message: 'Optimization terminated successfully'
    nfev: 285
     nit: 25
    njev: 25
  status: 0
 success: True
       x: array([ 2.09518246e-05,  8.38169014e-01,  4.95773293e-01,  6.28535481e-01,
       -2.31233114e+00,  6.80885553e-01,  1.01006040e-01,  2.75995680e+00,
       -3.76023365e-01,  3.45495922e-01])",0.11892450842554289,0.10145601065890766,1z0ca,101_92_
38,"     fun: 0.11978048031353174
     jac: array([-6.05852535e+00, -2.49037519e-04,  0.00000000e+00,  1.84104778e-04,
        4.90769744e-05, -6.56433403e-05,  1.78906228e-03, -4.35058028e-05,
        4.10946086e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 275
     nit: 24
    njev: 24
  status: 0
 success: True
       x: array([ 3.09254528e-05,  8.10048380e-01,  4.95773293e-01,  6.35660486e-01,
       -1.73791107e+00,  6.53039202e-01,  1.11080666e-01,  2.18640271e+00,
       -3.52187078e-01,  3.45498383e-01])",0.11978048031353174,0.08565406860754722,1z0ca,37_57_
39,"     fun: 0.11671633306788684
     jac: array([ 1.11031823e+00,  3.50130722e-05,  4.20212746e-05, -3.26564535e-04,
       -1.91172585e-05, -1.43453479e-04, -3.66382301e-05,  4.70643863e-05,
        1.22335739e-04,  5.12227416e-08])
 message: 'Optimization terminated successfully'
    nfev: 492
     nit: 43
    njev: 43
  status: 0
 success: True
       x: array([ 6.23115470e-05,  5.69662417e+00,  1.05402839e-01,  6.27972779e-01,
       -5.13594895e+00,  2.11092861e+00,  4.61807355e+00,  6.72971051e+00,
       -2.29209770e-01,  4.78405918e-01])",0.11671633306788684,0.13769929906917752,1z0ca,5_41_
40,"     fun: 0.11972607418695545
     jac: array([-2.89017153e+00, -1.40138902e-04,  0.00000000e+00, -2.53631733e-04,
        4.15267423e-05, -4.43374738e-05,  9.44176689e-04, -2.90684402e-05,
        1.58166513e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 276
     nit: 24
    njev: 24
  status: 0
 success: True
       x: array([ 2.76216642e-05,  8.06074439e-01,  4.95773293e-01,  6.28706521e-01,
       -2.02121748e+00,  5.70636401e-01,  1.11421252e-01,  2.45732889e+00,
       -2.63946117e-01,  3.45497810e-01])",0.11972607418695545,0.08413086543577296,1z0ca,37_64_
41,"     fun: 0.11930088329414781
     jac: array([-2.05837113e+00, -1.81868672e-05,  2.11400911e-05, -2.25256197e-04,
        1.93361193e-05, -5.19985333e-05,  2.79489905e-05, -1.22934580e-06,
        3.61017883e-05, -9.59262252e-08])
 message: 'Optimization terminated successfully'
    nfev: 517
     nit: 45
    njev: 45
  status: 0
 success: True
       x: array([ 6.51596313e-05,  4.62303433e+00,  2.43749771e-01,  6.27750953e-01,
       -5.29534212e+00,  1.87888573e+00,  4.18520318e+00,  6.86714443e+00,
       -2.85827021e-01,  4.78388554e-01])",0.11930088329414781,0.09157994110170621,1z0ca,92_64_
42,"     fun: 0.1113196029491142
     jac: array([ 1.90461793e-01,  1.01475976e-04,  0.00000000e+00, -2.06427649e-05,
        2.74851918e-05,  1.26905739e-04, -1.23800710e-04, -2.14856118e-06,
       -1.64225698e-04,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 294
     nit: 26
    njev: 26
  status: 0
 success: True
       x: array([ 7.94250051e-05,  1.10212954e+00,  4.95773293e-01,  6.18801688e-01,
       -4.69995612e+00,  8.29128681e-01,  9.03142113e-01,  5.18834466e+00,
       -5.11697134e-01,  3.45495646e-01])",0.1113196029491142,0.20433898228330372,1z0ca,37_101_
43,"     fun: 0.11949463348169156
     jac: array([-8.36074434e+00, -2.08989717e-04,  0.00000000e+00, -4.15505841e-04,
        4.16599214e-05, -3.97097319e-05,  2.02080607e-03, -3.37520614e-05,
        2.55303457e-05,  0.00000000e+00])
 message: 'Optimization terminated successfully'
    nfev: 310
     nit: 27
    njev: 27
  status: 0
 success: True
       x: array([ 1.78397264e-05,  8.50033493e-01,  4.95773293e-01,  6.27908958e-01,
       -2.19465991e+00,  6.46320342e-01,  8.26211313e-02,  2.63953008e+00,
       -3.40655769e-01,  3.45497982e-01])",0.11949463348169156,0.08978960108203438,1z0ca,92_57_
